7100	170956
7100	180162
7100	214723
7100	239716
7100	241053
7100	246371
7100	263674
7100	358286
7100	408283
7100	450768
7219	48467
7219	73128
7219	199507
7219	326225
7219	416423
7219	540659
7717	30018
7717	58441
7717	117907
7717	198477
7717	310994
7717	331020
7717	414973
7775	33972
7775	41947
7775	102327
7775	102786
7775	169941
7775	176655
7775	190647
7775	193968
7775	215982
7775	286552
7775	318316
7775	362423
7775	415696
7775	415813
7775	432520
7775	439603
7775	456597
7775	475193
7775	544343
7923	50651
7923	167436
7923	197338
7923	399426
7923	423205
7923	459882
8130	19411
8130	28682
8130	48815
8130	184063
8130	260186
8130	373235
8130	377269
8130	390591
8130	420900
8130	444746
8130	506415
8130	533891
8495	243178
8495	386545
8495	405500
8495	446024
8495	520322
8533	140265
8533	165124
8533	171214
8533	224371
8533	234093
8533	360161
8533	414636
8546	115476
8546	121551
8546	490032
8692	85096
8692	163339
8692	165032
8692	536093
8692	540171
8815	75826
8815	93615
8815	167806
8815	222128
8815	250530
8815	268569
8815	468336
8815	502824
8817	88269
8817	129068
8817	229488
8817	283767
8817	326089
8817	487135
8922	463500
8926	73966
8926	83252
8926	123533
8926	147977
8926	504364
8926	505559
9345	36893
9477	120511
9477	342923
9645	49948
9645	150450
9645	224509
9645	283685
9645	340592
9645	407613
9645	426678
9645	452522
9645	467165
9645	489563
9645	494670
9649	158577
9649	295118
9649	354111
9649	428277
9649	486332
9649	536296
9650	43881
9650	108194
9650	144191
9650	157624
9650	199097
9650	199099
9650	534623
9650	543105
9656	38463
9656	132870
9656	382714
9656	396419
9656	499218
9869	203600
9869	226912
9869	236382
9869	276086
9869	276847
9869	341761
10064	205597
10064	243864
10064	250213
10384	51078
10384	239629
10384	328570
10384	407300
10384	519271
10492	17208
10492	45338
10492	69324
10492	107687
10492	123451
10492	136947
10492	178427
10492	187128
10492	206097
10492	223528
10492	246912
10492	287924
10492	298937
10492	308657
10492	317267
10492	317693
10492	325902
10492	331669
10492	332167
10492	333849
10492	335782
10492	341742
10492	358800
10492	380726
10492	450384
10492	516221
10492	536330
10492	540235
10687	50313
10687	79895
10687	85518
10687	96907
10687	213264
10687	287049
10687	339725
10687	436429
10687	472084
10687	489399
10687	514212
10821	311140
10872	103920
10872	408514
10872	413736
10872	517097
10997	38476
10997	63483
10997	130619
10997	162584
10997	245970
10997	254441
10997	316031
10997	319052
10997	351358
10997	385756
10997	392256
10997	405648
10997	423124
10997	526588
10997	531007
10997	533484
11152	90431
11152	136574
11152	196827
11152	213200
11152	327497
11152	368669
11152	374161
11152	524027
11501	270721
11532	49255
11532	171065
11532	215844
11532	335121
11532	337625
11532	473216
11532	500404
11683	130245
11683	171214
11683	237646
11683	380727
11683	534198
11915	36802
11915	66017
11915	79705
11915	81790
11915	89918
11915	95258
11915	98343
11915	104350
11915	106397
11915	111550
11915	135409
11915	189882
11915	228082
11915	270024
11915	286536
11915	301483
11915	301682
11915	310488
11915	327922
11915	328951
11915	344483
11915	349627
11915	389791
11915	397448
11915	416018
11915	416364
11915	421373
11915	463529
11915	498651
11915	499716
11915	546224
12177	31980
12177	130542
12177	180569
12177	331200
12177	524027
12275	78548
12275	84360
12275	154922
12275	169941
12275	240649
12275	364368
12604	134980
12604	155537
12604	301756
12959	181492
12959	371029
12959	394886
13087	97870
13087	122473
13087	439922
13087	446488
13087	502821
13095	13103
13095	13123
13095	167799
13095	221805
13095	222128
13097	50197
13097	93611
13097	122473
13097	253914
13097	502780
13103	75826
13103	97871
13103	122473
13103	221805
13103	250543
13103	521767
13108	93614
13108	222128
13108	253914
13108	439922
13108	500224
13121	13123
13121	97874
13121	167799
13121	222128
13121	502821
13123	97874
13123	167799
13123	167802
13123	167811
13123	222128
13213	369819
13213	465019
13248	33799
13248	129020
13248	147835
13248	268353
13248	419566
13248	425548
13248	430159
13248	478024
13248	502904
13248	506046
13518	34011
13518	50574
13518	172228
13518	184612
13518	208216
13518	225637
13518	233232
13518	313078
13518	403958
13518	437216
13518	439593
13518	440566
13518	448590
13518	453411
13518	502236
13589	15922
13589	36802
13589	326481
13589	368498
13589	433792
13679	47550
13679	83362
13679	96479
13679	292080
13679	435810
13768	348664
13768	412976
13768	461141
13768	485254
13794	13799
13794	58469
13794	165680
13794	262528
13794	262529
13794	262535
13794	452619
13794	527894
13799	58469
13799	165680
13799	237897
13799	262528
13799	262529
13799	262530
13799	262540
13799	461482
13850	22036
13850	56822
13850	279185
13850	382881
13850	440606
13850	503628
13850	520005
14092	44688
14092	59197
14092	301633
14092	373337
14092	496695
14299	292080
14299	371991
14299	435810
14299	483396
14299	521217
14425	136574
14425	180569
14425	311929
14425	331200
14425	524027
14567	73966
14567	92920
14567	123533
14567	505559
14567	512705
14686	84693
14686	326849
14896	21659
14896	24397
14896	42346
14896	162709
14896	258501
14896	282906
14896	354251
14896	438354
14948	199986
14948	247651
14948	285433
14948	465402
14948	512468
14981	113192
14981	352692
14981	367645
14981	389494
14981	432983
14992	101939
14992	246768
14992	276847
14992	362551
15289	72043
15289	160661
15289	407014
15289	412976
15554	74666
15554	88867
15554	129562
15554	184010
15554	184528
15554	296660
15554	377393
15554	434007
15554	439553
15554	450482
15554	544391
15700	61879
15700	141245
15700	191182
15700	246371
15700	263674
15700	340967
15859	199986
15859	247651
15859	285433
15859	512468
15859	520324
15919	137824
15919	139356
15919	166867
15919	189143
15919	421764
15922	79419
15922	86150
15922	110425
15922	135409
15922	259788
15922	301682
15922	325745
15922	326481
15922	368498
15922	391539
15922	413490
15922	433792
15922	477664
15922	515094
15922	524779
15952	198304
15952	389473
15952	429082
16253	27877
16253	144958
16253	264303
16253	344721
16253	380681
16253	404609
17023	35073
17023	110416
17023	125825
17023	186111
17023	351405
17023	453375
17023	539156
17208	45338
17208	308657
17208	341742
17208	536330
17400	232665
17400	276496
17400	286485
17400	315789
17400	356114
17709	110845
17709	138082
17709	282030
17709	449271
17709	522052
17716	110031
17716	111430
17716	173327
17716	367642
17716	490853
18041	38671
18041	181492
18041	185822
18041	371029
18041	394886
18041	478676
18041	482986
18041	504784
18059	104911
18059	293009
18059	376852
18059	424508
18059	538944
18396	40150
18396	84360
18396	98598
18396	123137
18396	147613
18452	21945
18452	142514
18452	427216
18452	439202
18471	80272
18471	110323
18471	132318
18471	359178
18471	422962
19341	120380
19341	279216
19411	373235
19411	420900
19411	444746
19509	30962
19509	141635
19509	150207
19509	176159
19509	190765
19509	211967
19509	236947
19509	265066
19509	268123
19509	295177
19509	295752
19509	310236
19509	313006
19509	373756
19509	404948
19509	428737
19509	475666
19509	500473
19625	31980
19625	138211
19625	311929
19625	500747
19625	524027
19767	20763
19767	31348
19767	95539
19767	105238
19767	137338
19767	216885
19767	217970
19767	225811
19767	273670
19767	430544
19767	540372
19877	42921
19877	45769
19877	465985
19877	537524
19999	52785
19999	96125
19999	153979
19999	161737
19999	350442
19999	361524
19999	462210
19999	476448
20068	155533
20068	390087
20068	394014
20068	413449
20297	135071
20297	137370
20297	362720
20763	31348
20763	51187
20763	95539
20763	225811
21483	201227
21483	258780
21483	304321
21483	451183
21483	499925
21516	205402
21516	304553
21516	398443
21516	410747
21516	412282
21516	437499
21516	494252
21532	265286
21532	344237
21628	285643
21628	390438
21628	450500
21628	471583
21628	540836
21659	158674
21659	162709
21659	278725
21659	305716
21659	445259
21659	538222
21695	233838
21695	408836
21695	436124
21786	166566
21823	48542
21823	98418
21823	126184
21823	421322
21823	438641
21823	445274
21823	462922
21823	481513
21823	494020
21823	519197
21823	536302
21859	98598
21859	337899
21859	462564
21945	104737
21945	229488
21945	294006
21945	383362
21945	427216
21945	439202
22036	42769
22036	73601
22036	92249
22036	98536
22036	268848
22036	279185
22036	303673
22036	382881
22036	386234
22036	440606
22036	503628
22036	520005
22108	98598
22108	251857
22108	270894
22108	290254
22108	517097
22383	96570
22383	120216
22383	144759
22383	251270
22383	502220
22388	31673
22388	102350
22388	187316
22388	240517
22388	525422
22412	255799
22412	369791
22412	369798
22412	369800
22412	369862
22412	400780
22412	494440
22412	494444
22475	61879
22475	239063
22475	239486
22475	263674
22475	349469
22687	30231
22687	101887
22687	267488
22687	334949
22699	134980
22699	155537
22699	301756
22750	52705
22750	123137
22750	153222
22750	432507
22905	158056
22905	364400
23130	297017
23130	337991
23465	28053
23465	73400
23465	98269
23465	131182
23465	189959
23465	215955
23465	223061
23465	349055
23465	381003
23465	400523
23465	434966
23465	472722
23465	504305
23465	511237
23465	536830
23486	85096
23486	128002
23486	163339
23486	165032
23486	174682
23486	251371
23486	260179
23486	266243
23486	410900
23486	413457
23486	536093
23890	66096
23890	210992
23890	433843
23890	475581
23916	163920
23916	367285
23916	421557
23916	475581
24054	194944
24054	293715
24054	311018
24054	446503
24054	518125
24054	518984
24328	90431
24328	238729
24397	158674
24397	210462
24397	411795
24451	47912
24451	105539
24451	171637
24451	196737
24451	378495
24451	427671
24451	458888
24451	507975
24451	521723
24451	543979
24614	112788
24614	342319
24614	424918
25094	80153
25094	188313
25094	205669
25094	243289
25094	309970
25094	315063
25094	315407
25094	345802
25094	417663
25094	526095
25482	48815
25482	257765
25482	535792
25539	341087
25624	33379
25624	245507
25624	260701
25624	353596
25624	479518
25701	33803
25701	49035
25701	306793
25701	421033
25701	468948
25701	487055
25701	493743
25749	168720
25749	229510
25749	406305
25749	445716
25749	494860
25988	67672
25988	159005
25988	275335
25988	371021
25988	418732
26217	99219
26217	221852
26217	272414
26217	331020
26373	71736
26373	73400
26373	107972
26373	333916
26373	343242
26373	494481
26443	178061
26443	279570
26443	297126
26443	341392
26443	434725
26617	42131
26617	263822
26617	281767
26617	414226
26999	224509
26999	340592
26999	426678
26999	489563
27137	79227
27137	184010
27137	193587
27137	246810
27137	248492
27137	493039
27137	497950
27137	509523
27657	140470
27657	294082
27657	448131
27877	144958
27877	148960
27877	152594
27877	232913
27877	330122
27877	404609
27877	460548
27877	531808
28053	56052
28053	127345
28053	223061
28053	381003
28053	434966
28053	504305
28123	52713
28123	55701
28123	56684
28123	75848
28123	80796
28123	81042
28123	121361
28123	131874
28123	155025
28123	158327
28123	203546
28123	334420
28123	334588
28123	338709
28123	396362
28123	449691
28123	455467
28123	467401
28123	471848
28123	475036
28123	519832
28123	525658
28123	544416
28313	49011
28313	52705
28313	240649
28461	95698
28461	97420
28682	287734
28682	344945
28682	373235
28682	377269
28682	390591
28682	420900
28682	438282
28682	533891
28682	536374
28941	172679
28941	181932
28941	219381
28941	286679
28941	379374
28941	414973
28941	474764
29098	324936
29098	357323
29098	372239
29098	379439
29098	381294
29201	47559
29201	376352
29354	98199
29354	142115
29354	521655
29354	530647
29384	290158
29384	419169
29384	504277
29420	30231
29420	54592
29420	327230
29420	334702
29420	449271
29516	51619
29516	75510
29516	105210
29516	141236
29516	366691
29516	431210
29516	437872
29516	490624
29516	501167
29563	261348
29563	354276
29563	378221
29563	449928
29563	498764
29586	85524
29586	280255
29586	370416
30012	80153
30012	117848
30012	129164
30012	163200
30012	205669
30012	233405
30012	243289
30012	255399
30012	284366
30012	298966
30012	316153
30012	345802
30012	369899
30012	417663
30012	441533
30012	455520
30012	526608
30012	540443
30018	35504
30018	54375
30018	66628
30018	99219
30018	181932
30018	185616
30018	201146
30018	221852
30018	272414
30018	286679
30018	309230
30018	320334
30018	331020
30018	369741
30018	376306
30018	414973
30018	496449
30093	49424
30093	379102
30093	460073
30231	31816
30231	54426
30231	54592
30231	62052
30231	68266
30231	77207
30231	101887
30231	138082
30231	242922
30231	282030
30231	303820
30231	323681
30231	385452
30231	421055
30231	470241
30231	471504
30231	492019
30231	513584
30231	522052
30231	534183
30231	543383
30348	47550
30348	83362
30348	141005
30348	371991
30348	483396
30398	30690
30398	217871
30398	275237
30398	287524
30398	299611
30398	401268
30398	504199
30597	93401
30597	183432
30597	286589
30597	434917
30597	475566
30597	492555
30597	529823
30688	59759
30688	473001
30690	104553
30690	217871
30690	287524
30690	401268
30690	418177
30690	504199
30690	512729
30690	535762
30962	150207
30962	176159
30962	295177
30962	430314
30962	475666
31185	67407
31185	67802
31185	158577
31185	380684
31185	399006
31200	266187
31348	51187
31348	95539
31348	105238
31348	216885
31348	217970
31348	225811
31348	249514
31348	273670
31348	357203
31348	430544
31348	530090
31348	540372
31488	64429
31488	119495
31488	199961
31488	209080
31488	251391
31488	321742
31488	362275
31488	396135
31488	415287
31488	475188
31673	102350
31673	126868
31673	152486
31673	228695
31673	240517
31798	164668
31798	258456
31798	326337
31798	330216
31798	411667
31798	435530
31798	452442
31816	54592
31816	327230
31816	334702
31816	449271
31980	121344
31980	121768
31980	122338
31980	130542
31980	138211
31980	152770
31980	180569
31980	182085
31980	193834
31980	213200
31980	238729
31980	251964
31980	305601
31980	311929
31980	331200
31980	395622
31980	407436
31980	410747
31980	452941
31980	458185
31980	488943
31980	490861
31980	498708
31980	520608
31980	524027
32065	156457
32065	233996
32065	422155
32100	38822
32100	40583
32100	65296
32100	72727
32100	96479
32100	164157
32100	170387
32100	297644
32100	360322
32100	413248
32100	483861
32100	510530
32100	521184
32100	530270
32499	41520
32499	50733
32499	86724
32499	148912
32499	216117
32499	289413
32499	333889
32499	386341
32499	400436
32499	409978
32499	424320
32499	452412
32499	460214
32499	486011
32813	216445
32813	379065
32813	379180
32813	470599
32818	32821
32818	32873
32818	32877
32818	189279
32818	216445
32818	278141
32818	320928
32818	334071
32818	379180
32818	470095
32819	32871
32819	32873
32819	32875
32819	32880
32819	137763
32819	137766
32819	168637
32819	183412
32819	239050
32821	32877
32821	32879
32821	62523
32821	140298
32821	173935
32821	216445
32821	320928
32821	334071
32821	359912
32821	379180
32821	465069
32871	32873
32871	32875
32871	32880
32871	137761
32871	137763
32871	168637
32871	183395
32871	183412
32871	239050
32873	32875
32873	32879
32873	32880
32873	53520
32873	137761
32873	137763
32873	137766
32873	168637
32873	173935
32873	183412
32873	189279
32873	239050
32873	278141
32873	359912
32873	379065
32873	465069
32875	32879
32875	32880
32875	53520
32875	137761
32875	137763
32875	137766
32875	168637
32875	183395
32875	183412
32877	189279
32877	278141
32877	345620
32879	32880
32879	168637
32879	173935
32879	183395
32879	189279
32879	278141
32879	345620
32879	465069
32879	470095
32880	53520
32880	137761
32880	137763
32880	137766
32880	168637
32880	183395
32880	239050
32976	88269
32976	129068
32976	283767
32976	329652
32976	487135
33251	38265
33251	152407
33251	419862
33251	458993
33379	39576
33379	54882
33379	82064
33379	146859
33379	156950
33379	170690
33379	173435
33379	181843
33379	188807
33379	192900
33379	211804
33379	214059
33379	245507
33379	260701
33379	280091
33379	280651
33379	287026
33379	312743
33379	315637
33379	326323
33379	350128
33379	354809
33379	357507
33379	358478
33379	441045
33379	479518
33379	482033
33379	520878
33379	544291
33379	544374
33563	194712
33563	284186
33563	408890
33563	453326
33563	505613
33710	374874
33791	182511
33791	221231
33791	320215
33791	345722
33791	369819
33791	416934
33791	428388
33791	476330
33799	147835
33799	178031
33799	425548
33799	430159
33799	478024
33799	502904
33799	506046
33803	49035
33803	51935
33803	78553
33803	258780
33803	271813
33803	306793
33803	421033
33803	468948
33803	487055
33803	493743
33812	73400
33812	98332
33812	434966
33812	536830
33972	41947
33972	102327
33972	176655
33972	190647
33972	193968
33972	215982
33972	328088
33972	439603
33972	544343
34011	50574
34011	172228
34011	184612
34011	225637
34011	233232
34011	313078
34011	403958
34011	440566
34011	448590
34011	464863
34011	502236
34250	47550
34250	292080
34250	371991
34250	435810
34250	483396
34711	59197
34895	67572
34895	92472
34895	116969
34895	306636
34895	542633
34937	47550
34937	83362
34937	141005
34937	371991
34937	483396
35067	59613
35067	230788
35067	279830
35073	58915
35073	72662
35073	125825
35073	182543
35073	186111
35073	264194
35073	288779
35073	299682
35073	453437
35073	483647
35073	490115
35073	516354
35308	519686
35504	181932
35504	185616
35504	376306
35504	414973
35504	474764
35571	51773
35571	468261
35571	478839
35571	483679
35571	525716
35571	537153
36530	504277
36712	80778
36712	104911
36712	174472
36712	293009
36712	376852
36802	40326
36802	66017
36802	70230
36802	81790
36802	98343
36802	106397
36802	110425
36802	111550
36802	131043
36802	135409
36802	146401
36802	149579
36802	154146
36802	155663
36802	162974
36802	175213
36802	189882
36802	209915
36802	259788
36802	286536
36802	301682
36802	310488
36802	326481
36802	328951
36802	344483
36802	354715
36802	368498
36802	389791
36802	397448
36802	403346
36802	416364
36802	427277
36802	433792
36802	477664
36802	499716
36802	515094
36802	535908
36802	544279
36802	546224
36893	73917
36893	92426
36893	137778
36893	157349
36893	269463
36893	282873
36893	404569
36893	419838
36893	463156
36893	471901
36893	479011
36893	501176
37312	219109
37312	243758
37312	532895
37313	40319
37313	48815
37313	282154
37313	326049
37375	69201
37375	93401
37375	141751
37375	310707
37375	323558
37375	347774
37375	435295
37456	211804
37456	245507
37456	262116
37456	431195
37456	479518
37532	44312
37532	45762
37532	59217
37532	131921
37532	202791
37532	265901
37532	396290
37532	421503
37532	443954
37532	448951
37532	520946
37532	538748
37532	547579
37913	275549
37913	369819
38071	42131
38071	137370
38071	414226
38132	59217
38132	202791
38132	479931
38132	509123
38265	43379
38265	52500
38265	98081
38265	229209
38265	287582
38265	423864
38265	458993
38444	55043
38444	181953
38444	210020
38444	328155
38444	358034
38463	174295
38463	254311
38463	382714
38463	396419
38476	245970
38476	254441
38476	319052
38476	531007
38671	42473
38671	181492
38671	193240
38671	219603
38671	242933
38671	371029
38671	394886
38671	482986
38822	40583
38822	170387
38822	177466
38822	199961
38822	209080
38822	251391
38822	443747
38822	483861
38822	510417
38822	530270
39576	211804
39576	245507
39576	287026
39576	354809
40019	180067
40019	204136
40019	312723
40019	436894
40019	482991
40150	49404
40150	52705
40150	58209
40150	84360
40150	98598
40150	123137
40150	128604
40150	147613
40150	188168
40150	210491
40150	241902
40150	312191
40150	407916
40150	432507
40150	464824
40150	480112
40150	493977
40150	537583
40150	544328
40150	547472
40152	86724
40152	191182
40152	232209
40152	349469
40152	402463
40152	410691
40152	424320
40152	460214
40152	514188
40254	110323
40254	147145
40254	359178
40254	422962
40318	48359
40318	153173
40318	183951
40318	454538
40318	465101
40319	48815
40319	61872
40319	138586
40319	257765
40319	260186
40319	282154
40319	354845
40319	394441
40319	412381
40319	435544
40319	439705
40319	452964
40319	506415
40319	535792
40326	106397
40326	135409
40326	301483
40330	73917
40330	103928
40330	257765
40330	282154
40330	282873
40368	49251
40368	123137
40368	426901
40368	432507
40368	531766
40507	67672
40507	110323
40507	147145
40583	65296
40583	483861
40583	530270
41015	394515
41015	482169
41015	504629
41404	314189
41404	448760
41520	148912
41520	400436
41520	424320
41803	178800
41803	294220
41803	313315
41803	488765
41947	176655
41947	190647
41947	286552
41947	318316
41947	328088
41947	415696
41947	432520
41947	456597
41947	475193
42131	203088
42131	223593
42131	263822
42131	281767
42131	293481
42131	328079
42131	377046
42131	414226
42131	451004
42131	523930
42149	66787
42149	251852
42149	258780
42149	272524
42149	451183
42149	497701
42346	71036
42346	75245
42346	87626
42346	132671
42346	158674
42346	166077
42346	258501
42346	282906
42346	303160
42346	320287
42346	370812
42346	438354
42346	519672
42346	538222
42473	280255
42473	394886
42769	73601
42769	92249
42769	98536
42769	303673
42769	386234
42769	503628
42769	520005
42819	185630
42819	191745
42819	319052
42819	385756
42826	63151
42826	134663
42826	156457
42826	199507
42826	204899
42826	233996
42826	353013
42826	355756
42826	452082
42826	510562
42826	540861
42921	265474
42921	525304
42921	537524
43379	98081
43881	90380
43881	108194
43881	157624
43881	199099
43881	203703
43881	534623
43881	541418
43881	543343
43881	543720
43881	543789
43881	543860
44008	396362
44008	471848
44291	224536
44291	230962
44291	255796
44291	321548
44291	321550
44312	202791
44312	265901
44417	290254
44417	337899
44417	531157
44688	57325
44688	373337
44688	523360
44696	192404
44696	232737
44696	275808
44696	510576
44696	534011
45338	107687
45338	123451
45338	187128
45338	223528
45338	246912
45338	287924
45338	308657
45338	317267
45338	317693
45338	332167
45338	333849
45338	335782
45338	341742
45338	356166
45338	380726
45362	79870
45561	123953
45600	243178
45600	377561
45600	425449
45600	446024
45600	520322
45762	59217
45762	202791
45762	237080
45762	479931
45769	525304
45782	54949
45782	101974
45782	419926
45782	466304
45782	540798
45978	97983
45978	166089
45978	257304
45978	257520
45978	501172
46091	312723
46279	120579
46279	288862
46279	418521
46279	520574
46370	213205
46370	287062
46370	365870
46370	443740
46370	517291
46508	74895
46639	84708
46639	399824
46639	408212
46639	412348
46696	311140
46734	49011
46734	98598
46734	407983
46734	432507
46734	493977
46774	47750
46774	121895
46774	321713
46774	357034
46774	372898
46774	526811
46990	211804
46990	245507
46990	431195
46990	479518
46990	481729
47375	145710
47375	145912
47375	196138
47375	218139
47375	222381
47375	395631
47375	467567
47375	499869
47444	148912
47444	149899
47444	216117
47444	241053
47444	349469
47476	85349
47476	346932
47476	414629
47476	498377
47476	518695
47550	97661
47550	122267
47550	141005
47550	163486
47550	241304
47550	279398
47550	292080
47550	371991
47550	378689
47550	435810
47550	483396
47550	503446
47550	521217
47559	180642
47559	265474
47559	343067
47559	376352
47559	493381
47559	533970
47626	72238
47626	231400
47626	320858
47626	516992
47626	528717
47682	193112
47682	197286
47682	250774
47682	311029
47682	425538
47744	53117
47744	65008
47744	66096
47744	67395
47744	135702
47744	156691
47744	210992
47744	235970
47744	250182
47744	324785
47750	121895
47750	321713
47750	372898
47912	399824
47912	427671
47912	507975
47912	543979
47961	165032
47961	222987
47961	503069
48053	117923
48053	233859
48053	368169
48099	72700
48099	145300
48099	217502
48099	303834
48099	468085
48099	539662
48189	66628
48189	272414
48189	331020
48189	473965
48359	60779
48359	119275
48359	153173
48359	183951
48359	184707
48359	419830
48359	433145
48359	454538
48359	465101
48359	474184
48467	73128
48467	199507
48467	416423
48467	540659
48542	98418
48542	126184
48542	200667
48542	390996
48542	433362
48542	438641
48542	444456
48542	462922
48542	481513
48542	494020
48542	501204
48542	519197
48542	536302
48815	71938
48815	135937
48815	138586
48815	235408
48815	257765
48815	412381
48815	435544
48815	439705
48815	453143
48815	491652
48815	535792
49011	52705
49011	75422
49011	76174
49011	98598
49011	107337
49011	126867
49011	154972
49011	167320
49011	212190
49011	241902
49011	407983
49011	432507
49011	493231
49011	493977
49011	505586
49011	544328
49035	53222
49035	178686
49035	265445
49035	306793
49035	331207
49035	403381
49035	444942
49035	462832
49035	468948
49035	487055
49082	292797
49082	316846
49082	539854
49247	73917
49247	257765
49247	282873
49247	326049
49251	52705
49251	100800
49251	123137
49251	195531
49251	382871
49251	407916
49251	426901
49251	443438
49251	464824
49251	517097
49251	531766
49255	115175
49255	321245
49255	335121
49255	500404
49299	236502
49299	372909
49299	420643
49299	536302
49333	67627
49333	267766
49333	327394
49333	382101
49333	509123
49404	123137
49404	147613
49404	188168
49404	432507
49424	124992
49424	196008
49424	325052
49424	379102
49424	385399
49424	460073
49521	116158
49521	165680
49521	203430
49521	262530
49521	461482
49761	71736
49761	73400
49761	74439
49761	99373
49761	107972
49761	122915
49761	333916
49761	335763
49948	114810
49948	340592
49948	426678
49948	489563
49986	106873
49986	275325
49986	276496
49986	286485
49986	301869
49986	315789
49986	322361
49986	356114
49986	387589
49986	395015
49986	438584
49986	542594
50037	124223
50037	132771
50037	157592
50037	295343
50037	310594
50037	312581
50037	375640
50037	521818
50197	93611
50197	93614
50197	93618
50197	122473
50197	253918
50197	502829
50313	96907
50313	339725
50313	436429
50313	472084
50574	313078
50574	439593
50574	448590
50651	142439
50651	197338
50651	399426
50651	488489
50733	143401
50733	289413
50733	400436
50733	514188
50856	54519
50856	144800
50856	238729
50856	282212
50999	164140
50999	169162
50999	207828
50999	248396
50999	265316
50999	397827
51078	61963
51078	88581
51078	151824
51078	218533
51078	239629
51078	328570
51078	347666
51078	407300
51078	472444
51078	501043
51078	519271
51130	241881
51130	251270
51130	388820
51130	502220
51130	514234
51157	521655
51157	536482
51187	95539
51187	225811
51187	249514
51187	540372
51616	102341
51619	366691
51619	381792
51619	431210
51773	63874
51773	83969
51773	220904
51773	337486
51773	504740
51902	279830
51902	310851
51902	380338
51935	78553
51935	403381
51935	451183
51935	499925
52500	458993
52511	79870
52665	70232
52665	104997
52665	153172
52665	399137
52665	449008
52705	75422
52705	78548
52705	98598
52705	103920
52705	126263
52705	126867
52705	135305
52705	143180
52705	153222
52705	154922
52705	210965
52705	232111
52705	240177
52705	245981
52705	250555
52705	355126
52705	386317
52705	407916
52705	413736
52705	462564
52705	464824
52705	489123
52705	493163
52705	513605
52705	517097
52705	531905
52705	537583
52705	547472
52713	104366
52713	396362
52785	186827
52785	361524
52785	448649
52785	476448
52850	159870
52850	365332
52850	376975
52850	422473
52850	472911
52850	516834
52895	150430
52895	173221
52895	220148
52895	271345
52895	327740
52895	395771
52895	423708
